     DEBUG |   71 | Database             | 20/02/2026 23:57:04.133 | DOC[20251226-PyGTK4.adoc] KEY[Updated] VALUE[2025-12-28 18:40:00] added
     DEBUG |   90 | Processor            | 20/02/2026 23:57:04.133 | DOC[20251226-PyGTK4.adoc] HASH[4a63a97a6ac332be1df315fa97bc6c5c69c59149e352128a049ae388d7d76f0f]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.133 | DOC[20251226-PyGTK4.adoc] targets to RESOURCE[20251226-PyGTK4.html]
     DEBUG |  181 | Backend              | 20/02/2026 23:57:04.134 | [CONF] - KBDICT /home/runner/work/blog/blog/var/db/kbdict.json saved
     DEBUG |  253 | Processor            | 20/02/2026 23:57:04.134 | DOC[20251214-0030.adoc] COMPILE[True] REASON[Forced]
     DEBUG |  253 | Processor            | 20/02/2026 23:57:04.134 | DOC[20260216-EAT.adoc] COMPILE[True] REASON[Forced]
     DEBUG |  253 | Processor            | 20/02/2026 23:57:04.134 | DOC[20260221_0100.adoc] COMPILE[True] REASON[Forced]
     DEBUG |  253 | Processor            | 20/02/2026 23:57:04.134 | DOC[about_app.adoc] COMPILE[True] REASON[Forced]
     DEBUG |  253 | Processor            | 20/02/2026 23:57:04.135 | DOC[20251228-KB4IT-incremental-compiling.adoc] COMPILE[True] REASON[Forced]
     DEBUG |  253 | Processor            | 20/02/2026 23:57:04.135 | DOC[20251231-1400-log_module.adoc] COMPILE[True] REASON[Forced]
     DEBUG |  253 | Processor            | 20/02/2026 23:57:04.135 | DOC[python3-dev.adoc] COMPILE[True] REASON[Forced]
     DEBUG |  253 | Processor            | 20/02/2026 23:57:04.135 | DOC[about_kb4it.adoc] COMPILE[True] REASON[Forced]
     DEBUG |  253 | Processor            | 20/02/2026 23:57:04.135 | DOC[20251208-2230.adoc] COMPILE[True] REASON[Forced]
     DEBUG |  253 | Processor            | 20/02/2026 23:57:04.135 | DOC[20251226-PyGTK4.adoc] COMPILE[True] REASON[Forced]
     DEBUG |  274 | Processor            | 20/02/2026 23:57:04.135 | KEY[Author] COMPILE[False] | (['Tomás Vírseda']-['Tomás Vírseda'])
     DEBUG |  284 | Processor            | 20/02/2026 23:57:04.136 | KEY[Author] VALUE[Tomás Vírseda] CHANGE[True] | (['20251214-0030.adoc', '20260216-EAT.adoc', '20260221_0100.adoc', '20251228-KB4IT-incremental-compiling.adoc', '20251231-1400-log_module.adoc', 'python3-dev.adoc', '20251208-2230.adoc', '20251226-PyGTK4.adoc']-['20251214-0030.adoc', '20260216-EAT.adoc', '20251228-KB4IT-incremental-compiling.adoc', '20251231-1400-log_module.adoc', 'python3-dev.adoc', '20251208-2230.adoc', '20251226-PyGTK4.adoc'])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Author] VALUE[Tomás Vírseda] COMPILE[True]
     DEBUG |  292 | Processor            | 20/02/2026 23:57:04.136 | KEY[Author] COMPILE[True]
     DEBUG |  274 | Processor            | 20/02/2026 23:57:04.136 | KEY[Bookmark] COMPILE[False] | (['Yes']-['Yes'])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Bookmark] VALUE[Yes] COMPILE[True]
     DEBUG |  292 | Processor            | 20/02/2026 23:57:04.136 | KEY[Bookmark] COMPILE[True]
     DEBUG |  274 | Processor            | 20/02/2026 23:57:04.136 | KEY[Category] COMPILE[False] | (['Post']-['Post'])
     DEBUG |  284 | Processor            | 20/02/2026 23:57:04.136 | KEY[Category] VALUE[Post] CHANGE[True] | (['20251214-0030.adoc', '20260216-EAT.adoc', '20260221_0100.adoc', '20251228-KB4IT-incremental-compiling.adoc', '20251231-1400-log_module.adoc', 'python3-dev.adoc', '20251208-2230.adoc', '20251226-PyGTK4.adoc']-['20251214-0030.adoc', '20260216-EAT.adoc', '20251228-KB4IT-incremental-compiling.adoc', '20251231-1400-log_module.adoc', 'python3-dev.adoc', '20251208-2230.adoc', '20251226-PyGTK4.adoc'])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Category] VALUE[Post] COMPILE[True]
     DEBUG |  292 | Processor            | 20/02/2026 23:57:04.136 | KEY[Category] COMPILE[True]
     DEBUG |  274 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] COMPILE[False] | (['GNOME', 'GTK', 'Github Actions', 'KB4IT', 'Libadwaita', 'Mako', 'MiAZ', 'Pixi', 'PyGObject', 'Pypi', 'Python']-['GNOME', 'GTK', 'Github Actions', 'KB4IT', 'Libadwaita', 'Mako', 'MiAZ', 'Pixi', 'PyGObject', 'Pypi', 'Python'])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[Github Actions] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[GNOME] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[GTK] COMPILE[True]
     DEBUG |  284 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[KB4IT] CHANGE[True] | (['20251214-0030.adoc', '20260216-EAT.adoc', '20260221_0100.adoc', '20251228-KB4IT-incremental-compiling.adoc', '20251231-1400-log_module.adoc', '20251208-2230.adoc']-['20251214-0030.adoc', '20260216-EAT.adoc', '20251228-KB4IT-incremental-compiling.adoc', '20251231-1400-log_module.adoc', '20251208-2230.adoc'])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[KB4IT] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[Libadwaita] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[Mako] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[MiAZ] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[Pixi] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[PyGObject] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[Pypi] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] VALUE[Python] COMPILE[True]
     DEBUG |  292 | Processor            | 20/02/2026 23:57:04.136 | KEY[Product] COMPILE[True]
     DEBUG |  274 | Processor            | 20/02/2026 23:57:04.136 | KEY[Programming Language] COMPILE[False] | (['Python']-['Python'])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Programming Language] VALUE[Python] COMPILE[True]
     DEBUG |  292 | Processor            | 20/02/2026 23:57:04.136 | KEY[Programming Language] COMPILE[True]
     DEBUG |  274 | Processor            | 20/02/2026 23:57:04.136 | KEY[Status] COMPILE[True] | (['Published']-[])
     DEBUG |  284 | Processor            | 20/02/2026 23:57:04.136 | KEY[Status] VALUE[Published] CHANGE[True] | (['20260221_0100.adoc']-[])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Status] VALUE[Published] COMPILE[True]
     DEBUG |  292 | Processor            | 20/02/2026 23:57:04.136 | KEY[Status] COMPILE[True]
     DEBUG |  274 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] COMPILE[True] | (['algorithm', 'analysis', 'api', 'awesome', 'blog', 'build', 'cache', 'compiling', 'dependency', 'documentation', 'environment', 'excerpt', 'extraction', 'filehandler', 'framework', 'incremental', 'index', 'library', 'logging', 'page', 'project', 'redirect', 'resource', 'template', 'theme', 'transformation', 'vm', 'workflow']-['algorithm', 'analysis', 'api', 'awesome', 'build', 'cache', 'compiling', 'dependency', 'documentation', 'environment', 'extraction', 'filehandler', 'framework', 'incremental', 'index', 'library', 'logging', 'page', 'project', 'redirect', 'resource', 'template', 'transformation', 'vm', 'workflow'])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[algorithm] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[analysis] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[api] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[awesome] COMPILE[True]
     DEBUG |  284 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[blog] CHANGE[True] | (['20260221_0100.adoc']-[])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[blog] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[build] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[cache] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[compiling] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[dependency] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[documentation] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[environment] COMPILE[True]
     DEBUG |  284 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[excerpt] CHANGE[True] | (['20260221_0100.adoc']-[])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[excerpt] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[extraction] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[filehandler] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[framework] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[incremental] COMPILE[True]
     DEBUG |  284 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[index] CHANGE[True] | (['20260221_0100.adoc', '20251208-2230.adoc']-['20251208-2230.adoc'])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[index] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[library] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[logging] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[page] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[project] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[redirect] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[resource] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[template] COMPILE[True]
     DEBUG |  284 | Processor            | 20/02/2026 23:57:04.136 | KEY[Tag] VALUE[theme] CHANGE[True] | (['20260221_0100.adoc']-[])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.137 | KEY[Tag] VALUE[theme] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.137 | KEY[Tag] VALUE[transformation] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.137 | KEY[Tag] VALUE[vm] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.137 | KEY[Tag] VALUE[workflow] COMPILE[True]
     DEBUG |  292 | Processor            | 20/02/2026 23:57:04.137 | KEY[Tag] COMPILE[True]
     DEBUG |  274 | Processor            | 20/02/2026 23:57:04.137 | KEY[Topic] COMPILE[False] | (['Automation', 'Development', 'Documentation', 'Package management', 'Refactoring', 'Troubleshooting']-['Automation', 'Development', 'Documentation', 'Package management', 'Refactoring', 'Troubleshooting'])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.137 | KEY[Topic] VALUE[Automation] COMPILE[True]
     DEBUG |  284 | Processor            | 20/02/2026 23:57:04.137 | KEY[Topic] VALUE[Development] CHANGE[True] | (['20260216-EAT.adoc', '20260221_0100.adoc', '20251228-KB4IT-incremental-compiling.adoc', '20251231-1400-log_module.adoc', 'python3-dev.adoc', '20251208-2230.adoc', '20251226-PyGTK4.adoc']-['20260216-EAT.adoc', '20251228-KB4IT-incremental-compiling.adoc', '20251231-1400-log_module.adoc', 'python3-dev.adoc', '20251208-2230.adoc', '20251226-PyGTK4.adoc'])
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.137 | KEY[Topic] VALUE[Development] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.137 | KEY[Topic] VALUE[Documentation] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.137 | KEY[Topic] VALUE[Package management] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.137 | KEY[Topic] VALUE[Refactoring] COMPILE[True]
     DEBUG |  288 | Processor            | 20/02/2026 23:57:04.137 | KEY[Topic] VALUE[Troubleshooting] COMPILE[True]
     DEBUG |  292 | Processor            | 20/02/2026 23:57:04.137 | KEY[Topic] COMPILE[True]
     DEBUG |  305 | Processor            | 20/02/2026 23:57:04.137 | [PROCESSING] - START
     DEBUG |  108 | KB4IT                | 20/02/2026 23:57:04.137 | [CONTROLLER] - Getting service 'Theme'
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.140 | KEY[Author] VALUE[Tomás Vírseda]: search returned 8 documents
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.141 | DOC[Author.adoc] targets to RESOURCE[Author.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.141 | DOC[Author.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.141 | DOC[Author.adoc] KEY[Title] VALUE[Author] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.141 | DOC[Author.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.141 | DOC[Author.adoc] targets to RESOURCE[Author.html]
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.141 | KEY[Bookmark] VALUE[Yes]: search returned 2 documents
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.141 | DOC[Bookmark.adoc] targets to RESOURCE[Bookmark.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.141 | DOC[Bookmark.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.141 | DOC[Bookmark.adoc] KEY[Title] VALUE[Bookmark] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.141 | DOC[Bookmark.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.141 | DOC[Bookmark.adoc] targets to RESOURCE[Bookmark.html]
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.141 | KEY[Category] VALUE[Post]: search returned 8 documents
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.141 | DOC[Category.adoc] targets to RESOURCE[Category.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.141 | DOC[Category.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.141 | DOC[Category.adoc] KEY[Title] VALUE[Category] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.141 | DOC[Category.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.141 | DOC[Category.adoc] targets to RESOURCE[Category.html]
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.141 | KEY[Product] VALUE[Github Actions]: search returned 1 documents
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.141 | KEY[Product] VALUE[GNOME]: search returned 1 documents
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.142 | KEY[Product] VALUE[GTK]: search returned 1 documents
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.142 | KEY[Product] VALUE[KB4IT]: search returned 6 documents
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.142 | KEY[Product] VALUE[Libadwaita]: search returned 1 documents
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.142 | KEY[Product] VALUE[Mako]: search returned 1 documents
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.142 | KEY[Product] VALUE[MiAZ]: search returned 1 documents
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.142 | KEY[Product] VALUE[Pixi]: search returned 1 documents
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.142 | KEY[Product] VALUE[PyGObject]: search returned 1 documents
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.142 | KEY[Product] VALUE[Pypi]: search returned 1 documents
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.142 | KEY[Product] VALUE[Python]: search returned 2 documents
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.142 | DOC[Product.adoc] targets to RESOURCE[Product.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.142 | DOC[Product.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.142 | DOC[Product.adoc] KEY[Title] VALUE[Product] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.142 | DOC[Product.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.142 | DOC[Product.adoc] targets to RESOURCE[Product.html]
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.143 | KEY[Programming Language] VALUE[Python]: search returned 3 documents
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.143 | DOC[Programming_Language.adoc] targets to RESOURCE[Programming_Language.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.143 | DOC[Programming_Language.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.143 | DOC[Programming_Language.adoc] KEY[Title] VALUE[Programming Language] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.143 | DOC[Programming_Language.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.143 | DOC[Programming_Language.adoc] targets to RESOURCE[Programming_Language.html]
     DEBUG |  262 | Database             | 20/02/2026 23:57:04.143 | KEY[Status] VALUE[Published]: search returned 1 documents
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.144 | DOC[Status.adoc] targets to RESOURCE[Status.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.144 | DOC[Status.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.144 | DOC[Status.adoc] KEY[Title] VALUE[Status] added
